epoch_row_id,epoch_id,day_index,cell_idx,q,r,s,good_id,stock,price,demand_ema,business_demand_ema,offered_supply_ema,realized_withdrawal_ema,production_input_reserve,household_available_stock,merchant_inventory_target,merchant_procurement_shortfall,cost_anchor_price,shortage_q16,price_pressure_total_q16,category_id,storage_mode,trade_enabled,trade_import_ema,trade_export_ema,trade_inbound,trade_outbound
454,607,3037,337,13,8,-21,electric_motor,0,52000,0,0,0,0,0,0,0,0,0,0,0,prime_mover,0,1,0,0,0,0
454,607,3037,337,13,8,-21,electrical_equipment,0,52000,0,0,0,0,0,0,0,0,0,0,0,electrical_equipment,0,1,0,0,0,0
454,607,3037,337,13,8,-21,electricity,0,12000,0,0,0,0,0,0,0,0,0,0,0,electricity,1,0,0,0,0,0
454,607,3037,337,13,8,-21,electronic_components,0,52000,0,0,0,0,0,0,0,0,0,0,0,electronic_components,0,1,0,0,0,0
454,607,3037,337,13,8,-21,engines,0,52000,0,0,0,0,0,0,0,0,0,0,0,prime_mover,0,1,0,0,0,0
454,607,3037,337,13,8,-21,explosives,0,30000,0,0,0,0,0,0,0,0,0,0,0,explosives,0,1,0,0,0,0
454,607,3037,337,13,8,-21,fertilizer,0,30000,0,0,0,0,0,0,0,0,0,0,0,fertilizer,0,1,0,0,0,0
454,607,3037,337,13,8,-21,fine_clothing,0,24000,0,0,0,0,0,0,0,0,0,0,0,fine_clothing,0,1,0,0,0,0
454,607,3037,337,13,8,-21,fine_furniture,0,60000,0,0,0,0,0,0,0,0,0,0,0,fine_furniture,0,1,0,0,0,0
454,607,3037,337,13,8,-21,fish,27040,1000,828,0,25,828,0,27040,5796,0,1000,0,-26199,fish,0,1,0,0,0,0
454,607,3037,337,13,8,-21,flax_fiber,0,10000,0,0,0,0,0,0,0,0,0,0,0,spinnable_fiber,0,1,0,0,0,0
454,607,3037,337,13,8,-21,flint,9402679,400,0,0,2944,0,157,9402522,2944,0,400,0,-40960,flint,0,1,0,0,0,0
454,607,3037,337,13,8,-21,footwear,0,24000,0,0,0,0,0,0,0,0,0,0,0,footwear,0,1,0,0,0,0
454,607,3037,337,13,8,-21,fur,480846,2400,41,0,0,41,0,480846,410,0,2400,0,-32433,fur,0,1,0,0,0,0
454,607,3037,337,13,8,-21,furniture,0,18000,0,0,0,0,0,0,0,0,0,0,0,furniture,0,1,0,0,0,0
454,607,3037,337,13,8,-21,game_meat,1,100000,0,498,0,0,2500,0,2500,2499,1000,65535,102372,game_meat,0,1,0,0,0,0
454,607,3037,337,13,8,-21,gathered_plants,93492,500,2248,999,3,2249,5000,88492,11737,0,500,0,-24622,gathered_plants,0,1,0,0,0,0
454,607,3037,337,13,8,-21,glass,0,22000,0,0,0,0,0,0,0,0,0,0,0,glass,0,1,0,0,0,0
454,607,3037,337,13,8,-21,gold,0,10000,0,0,0,0,0,0,0,0,0,0,0,precious_metal,0,1,0,0,0,0
454,607,3037,337,13,8,-21,grain,0,16000,0,0,0,0,0,0,0,0,0,0,0,starchy_staple,0,1,0,0,0,0
454,607,3037,337,13,8,-21,horses,0,10000,0,0,0,0,0,0,0,0,0,0,0,horses,0,1,0,0,0,0
454,607,3037,337,13,8,-21,household_appliances,0,52000,0,0,0,0,0,0,0,0,0,0,0,household_appliances,0,1,0,0,0,0
454,607,3037,337,13,8,-21,industrial_chemicals,0,30000,0,0,0,0,0,0,0,0,0,0,0,industrial_chemicals,0,1,0,0,0,0
454,607,3037,337,13,8,-21,industrial_machinery,0,52000,0,0,0,0,0,0,0,0,0,0,0,industrial_machinery,0,1,0,0,0,0
454,607,3037,337,13,8,-21,insulated_cable,0,26000,0,0,0,0,0,0,0,0,0,0,0,insulated_cable,0,1,0,0,0,0
454,607,3037,337,13,8,-21,iron_ore,0,10000,0,0,0,0,0,0,0,0,0,0,0,iron_ore,0,1,0,0,0,0
454,607,3037,337,13,8,-21,jewelry,0,60000,0,0,0,0,0,0,0,0,0,0,0,jewelry,0,1,0,0,0,0
454,607,3037,337,13,8,-21,latex,0,10000,0,0,0,0,0,0,0,0,0,0,0,elastomer,0,1,0,0,0,0
454,607,3037,337,13,8,-21,lead,0,36000,0,0,0,0,0,0,0,0,0,0,0,lead,0,1,0,0,0,0
454,607,3037,337,13,8,-21,lead_ore,0,10000,0,0,0,0,0,0,0,0,0,0,0,lead_ore,0,1,0,0,0,0
454,607,3037,337,13,8,-21,leather,0,24000,0,0,0,0,0,0,0,0,0,0,0,leather,0,1,0,0,0,0
454,607,3037,337,13,8,-21,lime,0,22000,0,0,0,0,0,0,0,0,0,0,0,lime,0,1,0,0,0,0
454,607,3037,337,13,8,-21,limestone,0,10000,0,0,0,0,0,0,0,0,0,0,0,limestone,0,1,0,0,0,0
454,607,3037,337,13,8,-21,livestock_products,0,16000,0,0,0,0,0,0,0,0,0,0,0,livestock_products,0,1,0,0,0,0
454,607,3037,337,13,8,-21,logs,0,100000,27,0,0,0,0,0,135,135,0,65535,71949,logs,0,1,0,0,0,0
454,607,3037,337,13,8,-21,lubricants,0,30000,0,0,0,0,0,0,0,0,0,0,0,lubricants,0,1,0,0,0,0
454,607,3037,337,13,8,-21,lumber,0,18000,0,0,0,0,0,0,0,0,0,0,0,lumber,0,1,0,0,0,0
454,607,3037,337,13,8,-21,machine_parts,0,52000,0,0,0,0,0,0,0,0,0,0,0,machine_parts,0,1,0,0,0,0
454,607,3037,337,13,8,-21,manganese_ore,0,10000,0,0,0,0,0,0,0,0,0,0,0,manganese_ore,0,1,0,0,0,0
454,607,3037,337,13,8,-21,manuscripts,0,24000,0,0,0,0,0,0,0,0,0,0,0,manuscripts,0,1,0,0,0,0
454,607,3037,337,13,8,-21,meat,0,16000,0,0,0,0,0,0,0,0,0,0,0,meat,0,1,0,0,0,0
454,607,3037,337,13,8,-21,medicinal_herbs,0,10000,0,0,0,0,0,0,0,0,0,0,0,medicinal_herbs,0,1,0,0,0,0
454,607,3037,337,13,8,-21,natural_gas,0,10000,0,0,0,0,0,0,0,0,0,0,0,natural_gas,0,1,0,0,0,0
454,607,3037,337,13,8,-21,nuclear_fuel,0,30000,0,0,0,0,0,0,0,0,0,0,0,nuclear_fuel,0,1,0,0,0,0
454,607,3037,337,13,8,-21,oceanic_vessels,0,120000,0,0,0,0,0,0,0,0,0,0,0,oceanic_vessels,0,1,0,0,0,0
454,607,3037,337,13,8,-21,packaging,0,18000,0,0,0,0,0,0,0,0,0,0,0,packaging,0,1,0,0,0,0
454,607,3037,337,13,8,-21,paper,0,18000,0,0,0,0,0,0,0,0,0,0,0,paper,0,1,0,0,0,0
454,607,3037,337,13,8,-21,petrochemicals,0,30000,0,0,0,0,0,0,0,0,0,0,0,petrochemicals,0,1,0,0,0,0
454,607,3037,337,13,8,-21,pharmaceuticals,0,30000,0,0,0,0,0,0,0,0,0,0,0,pharmaceuticals,0,1,0,0,0,0
454,607,3037,337,13,8,-21,phosphate_rock,0,10000,0,0,0,0,0,0,0,0,0,0,0,phosphate_rock,0,1,0,0,0,0
454,607,3037,337,13,8,-21,plastics,0,30000,0,0,0,0,0,0,0,0,0,0,0,plastics,0,1,0,0,0,0
454,607,3037,337,13,8,-21,potatoes,0,10000,0,0,0,0,0,0,0,0,0,0,0,starchy_staple,0,1,0,0,0,0
454,607,3037,337,13,8,-21,pottery,0,11000,0,0,0,0,0,0,0,0,0,0,0,pottery,0,1,0,0,0,0
454,607,3037,337,13,8,-21,precision_tools,0,52000,0,0,0,0,0,0,0,0,0,0,0,tools,0,1,0,0,0,0
454,607,3037,337,13,8,-21,prepared_staples,0,16000,0,0,0,0,0,0,0,0,0,0,0,prepared_staples,0,1,0,0,0,0
454,607,3037,337,13,8,-21,printed_materials,0,18000,0,0,0,0,0,0,0,0,0,0,0,printed_materials,0,1,0,0,0,0
454,607,3037,337,13,8,-21,processed_food,0,160000,43,0,0,0,0,0,215,215,1600,64622,72019,processed_food,0,1,0,0,0,0
454,607,3037,337,13,8,-21,radio_equipment,0,65000,0,0,0,0,0,0,0,0,0,0,0,radio_equipment,0,1,0,0,0,0
454,607,3037,337,13,8,-21,railway_equipment,0,52000,0,0,0,0,0,0,0,0,0,0,0,railway_equipment,0,1,0,0,0,0
454,607,3037,337,13,8,-21,rare_earth_metals,0,36000,0,0,0,0,0,0,0,0,0,0,0,rare_earth_metals,0,1,0,0,0,0
454,607,3037,337,13,8,-21,rare_earth_ore,0,10000,0,0,0,0,0,0,0,0,0,0,0,rare_earth_ore,0,1,0,0,0,0
454,607,3037,337,13,8,-21,raw_hide,1644010,2400,0,0,0,0,0,1644010,0,0,2400,0,-32768,raw_hide,0,1,0,0,0,0
454,607,3037,337,13,8,-21,raw_stone,127983,1000,0,0,0,0,0,127983,0,0,1000,0,-32768,raw_stone,0,1,0,0,0,0
454,607,3037,337,13,8,-21,reactor_components,0,130000,0,0,0,0,0,0,0,0,0,0,0,reactor_components,0,1,0,0,0,0
454,607,3037,337,13,8,-21,refined_fuel,0,30000,0,0,0,0,0,0,0,0,0,0,0,refined_fuel,0,1,0,0,0,0
454,607,3037,337,13,8,-21,rice_grain,0,10000,0,0,0,0,0,0,0,0,0,0,0,starchy_staple,0,1,0,0,0,0
454,607,3037,337,13,8,-21,salt,0,10000,0,0,0,0,0,0,0,0,0,0,0,salt,0,1,0,0,0,0
454,607,3037,337,13,8,-21,saltpeter,0,10000,0,0,0,0,0,0,0,0,0,0,0,saltpeter,0,1,0,0,0,0
454,607,3037,337,13,8,-21,scientific_instruments,0,58000,0,0,0,0,0,0,0,0,0,0,0,scientific_instruments,0,1,0,0,0,0
454,607,3037,337,13,8,-21,semiconductors,0,52000,0,0,0,0,0,0,0,0,0,0,0,processor_component,0,1,0,0,0,0
454,607,3037,337,13,8,-21,silica_sand,0,10000,0,0,0,0,0,0,0,0,0,0,0,silica_sand,0,1,0,0,0,0
454,607,3037,337,13,8,-21,silver,0,10000,0,0,0,0,0,0,0,0,0,0,0,precious_metal,0,1,0,0,0,0
454,607,3037,337,13,8,-21,soap,0,30000,0,0,0,0,0,0,0,0,0,0,0,soap,0,1,0,0,0,0
454,607,3037,337,13,8,-21,spices,0,10000,0,0,0,0,0,0,0,0,0,0,0,spices,0,1,0,0,0,0
454,607,3037,337,13,8,-21,stainless_steel,0,36000,0,0,0,0,0,0,0,0,0,0,0,ferrous_stock,0,1,0,0,0,0
454,607,3037,337,13,8,-21,steam_engines,0,80000,0,0,0,0,0,0,0,0,0,0,0,prime_mover,0,1,0,0,0,0
454,607,3037,337,13,8,-21,steel,0,36000,0,0,0,0,0,0,0,0,0,0,0,ferrous_stock,0,1,0,0,0,0
454,607,3037,337,13,8,-21,sulfur,0,10000,0,0,0,0,0,0,0,0,0,0,0,sulfur,0,1,0,0,0,0
454,607,3037,337,13,8,-21,synthetic_fiber,0,24000,0,0,0,0,0,0,0,0,0,0,0,spinnable_fiber,0,1,0,0,0,0
454,607,3037,337,13,8,-21,synthetic_rubber,0,30000,0,0,0,0,0,0,0,0,0,0,0,elastomer,0,1,0,0,0,0
454,607,3037,337,13,8,-21,telecom_equipment,0,52000,0,0,0,0,0,0,0,0,0,0,0,telecom_equipment,0,1,0,0,0,0
454,607,3037,337,13,8,-21,tin,0,36000,0,0,0,0,0,0,0,0,0,0,0,tin,0,1,0,0,0,0
454,607,3037,337,13,8,-21,tin_ore,0,10000,0,0,0,0,0,0,0,0,0,0,0,tin_ore,0,1,0,0,0,0
454,607,3037,337,13,8,-21,tools,0,52000,0,0,0,0,0,0,0,0,0,0,0,tools,0,1,0,0,0,0
454,607,3037,337,13,8,-21,vegetables,0,10000,0,0,0,0,0,0,0,0,0,0,0,vegetables,0,1,0,0,0,0
454,607,3037,337,13,8,-21,wheat_grain,0,10000,0,0,0,0,0,0,0,0,0,0,0,starchy_staple,0,1,0,0,0,0
454,607,3037,337,13,8,-21,wire,0,36000,0,0,0,0,0,0,0,0,0,0,0,wire,0,1,0,0,0,0
454,607,3037,337,13,8,-21,wool,0,24000,0,0,0,0,0,0,0,0,0,0,0,spinnable_fiber,0,1,0,0,0,0
454,607,3037,337,13,8,-21,zinc,0,36000,0,0,0,0,0,0,0,0,0,0,0,zinc,0,1,0,0,0,0
454,607,3037,337,13,8,-21,zinc_ore,0,10000,0,0,0,0,0,0,0,0,0,0,0,zinc_ore,0,1,0,0,0,0
455,608,3042,337,13,8,-21,advanced_chips,0,110000,0,0,0,0,0,0,0,0,0,0,0,processor_component,0,1,0,0,0,0
455,608,3042,337,13,8,-21,agricultural_machinery,0,52000,0,0,0,0,0,0,0,0,0,0,0,agricultural_machinery,0,1,0,0,0,0
455,608,3042,337,13,8,-21,aluminum,0,36000,0,0,0,0,0,0,0,0,0,0,0,structural_metal,0,1,0,0,0,0
455,608,3042,337,13,8,-21,automobiles,0,52000,0,0,0,0,0,0,0,0,0,0,0,automobiles,0,1,0,0,0,0
455,608,3042,337,13,8,-21,autonomous_systems,0,220000,0,0,0,0,0,0,0,0,0,0,0,autonomous_systems,0,1,0,0,0,0
455,608,3042,337,13,8,-21,batteries,0,52000,0,0,0,0,0,0,0,0,0,0,0,batteries,0,1,0,0,0,0
455,608,3042,337,13,8,-21,bauxite,0,10000,0,0,0,0,0,0,0,0,0,0,0,bauxite,0,1,0,0,0,0
455,608,3042,337,13,8,-21,beverages,0,16000,0,0,0,0,0,0,0,0,0,0,0,beverages,0,1,0,0,0,0
455,608,3042,337,13,8,-21,bread,0,16000,0,0,0,0,0,0,0,0,0,0,0,bread,0,1,0,0,0,0
455,608,3042,337,13,8,-21,bricks,0,22000,0,0,0,0,0,0,0,0,0,0,0,bricks,0,1,0,0,0,0
455,608,3042,337,13,8,-21,bronze_tools,0,26000,0,0,0,0,0,0,0,0,0,0,0,tools,0,1,0,0,0,0
455,608,3042,337,13,8,-21,canned_fish,0,16000,0,0,0,0,0,0,0,0,0,0,0,canned_fish,0,1,0,0,0,0
455,608,3042,337,13,8,-21,cement,0,22000,0,0,0,0,0,0,0,0,0,0,0,cement,0,1,0,0,0,0
455,608,3042,337,13,8,-21,chipped_stone_tools,1,2464,0,4,0,0,232,0,232,231,900,0,392,tools,0,1,0,0,0,0
455,608,3042,337,13,8,-21,clay,0,10000,0,0,0,0,0,0,0,0,0,0,0,clay,0,1,0,0,0,0
455,608,3042,337,13,8,-21,cloth,223512,2400,12,0,0,12,0,223512,120,0,2400,0,-32670,rag_paper_fiber,0,1,0,0,0,0
455,608,3042,337,13,8,-21,clothing,0,24000,0,0,0,0,0,0,0,0,0,0,0,clothing,0,1,0,0,0,0
455,608,3042,337,13,8,-21,coal,0,10000,0,0,0,0,0,0,0,0,0,0,0,coal,0,1,0,0,0,0
455,608,3042,337,13,8,-21,coke,0,13000,0,0,0,0,0,0,0,0,0,0,0,coke,0,1,0,0,0,0
455,608,3042,337,13,8,-21,computers,0,52000,0,0,0,0,0,0,0,0,0,0,0,computers,0,1,0,0,0,0
455,608,3042,337,13,8,-21,concrete,0,22000,0,0,0,0,0,0,0,0,0,0,0,concrete,0,1,0,0,0,0
455,608,3042,337,13,8,-21,construction_components,0,22000,0,0,0,0,0,0,0,0,0,0,0,construction_components,0,1,0,0,0,0
455,608,3042,337,13,8,-21,copper,0,36000,0,0,0,0,0,0,0,0,0,0,0,copper,0,1,0,0,0,0
455,608,3042,337,13,8,-21,copper_ore,0,10000,0,0,0,0,0,0,0,0,0,0,0,copper_ore,0,1,0,0,0,0
455,608,3042,337,13,8,-21,corn_grain,0,10000,0,0,0,0,0,0,0,0,0,0,0,starchy_staple,0,1,0,0,0,0
455,608,3042,337,13,8,-21,cotton_fiber,0,10000,0,0,0,0,0,0,0,0,0,0,0,spinnable_fiber,0,1,0,0,0,0
455,608,3042,337,13,8,-21,crude_oil,0,10000,0,0,0,0,0,0,0,0,0,0,0,crude_oil,0,1,0,0,0,0
455,608,3042,337,13,8,-21,dairy_products,0,16000,0,0,0,0,0,0,0,0,0,0,0,dairy_products,0,1,0,0,0,0
455,608,3042,337,13,8,-21,detergent,0,30000,0,0,0,0,0,0,0,0,0,0,0,detergent,0,1,0,0,0,0
455,608,3042,337,13,8,-21,edible_oil,0,16000,0,0,0,0,0,0,0,0,0,0,0,edible_oil,0,1,0,0,0,0
455,608,3042,337,13,8,-21,electric_motor,0,52000,0,0,0,0,0,0,0,0,0,0,0,prime_mover,0,1,0,0,0,0
455,608,3042,337,13,8,-21,electrical_equipment,0,52000,0,0,0,0,0,0,0,0,0,0,0,electrical_equipment,0,1,0,0,0,0
455,608,3042,337,13,8,-21,electricity,0,12000,0,0,0,0,0,0,0,0,0,0,0,electricity,1,0,0,0,0,0
455,608,3042,337,13,8,-21,electronic_components,0,52000,0,0,0,0,0,0,0,0,0,0,0,electronic_components,0,1,0,0,0,0
455,608,3042,337,13,8,-21,engines,0,52000,0,0,0,0,0,0,0,0,0,0,0,prime_mover,0,1,0,0,0,0
455,608,3042,337,13,8,-21,explosives,0,30000,0,0,0,0,0,0,0,0,0,0,0,explosives,0,1,0,0,0,0
455,608,3042,337,13,8,-21,fertilizer,0,30000,0,0,0,0,0,0,0,0,0,0,0,fertilizer,0,1,0,0,0,0
455,608,3042,337,13,8,-21,fine_clothing,0,24000,0,0,0,0,0,0,0,0,0,0,0,fine_clothing,0,1,0,0,0,0
455,608,3042,337,13,8,-21,fine_furniture,0,60000,0,0,0,0,0,0,0,0,0,0,0,fine_furniture,0,1,0,0,0,0
455,608,3042,337,13,8,-21,fish,23038,1000,828,0,25,828,0,23038,5796,0,1000,0,-26190,fish,0,1,0,0,0,0
455,608,3042,337,13,8,-21,flax_fiber,0,10000,0,0,0,0,0,0,0,0,0,0,0,spinnable_fiber,0,1,0,0,0,0
455,608,3042,337,13,8,-21,flint,9417405,400,0,0,2944,0,157,9417248,2944,0,400,0,-40960,flint,0,1,0,0,0,0
455,608,3042,337,13,8,-21,footwear,0,24000,0,0,0,0,0,0,0,0,0,0,0,footwear,0,1,0,0,0,0
455,608,3042,337,13,8,-21,fur,480640,2400,41,0,0,41,0,480640,410,0,2400,0,-32433,fur,0,1,0,0,0,0
455,608,3042,337,13,8,-21,furniture,0,18000,0,0,0,0,0,0,0,0,0,0,0,furniture,0,1,0,0,0,0
455,608,3042,337,13,8,-21,game_meat,1,100000,0,498,0,0,2500,0,2500,2499,1000,65535,102372,game_meat,0,1,0,0,0,0
455,608,3042,337,13,8,-21,gathered_plants,82407,500,2216,999,1,2217,5000,77407,11641,0,500,0,-24592,gathered_plants,0,1,0,0,0,0
455,608,3042,337,13,8,-21,glass,0,22000,0,0,0,0,0,0,0,0,0,0,0,glass,0,1,0,0,0,0
455,608,3042,337,13,8,-21,gold,0,10000,0,0,0,0,0,0,0,0,0,0,0,precious_metal,0,1,0,0,0,0
455,608,3042,337,13,8,-21,grain,0,16000,0,0,0,0,0,0,0,0,0,0,0,starchy_staple,0,1,0,0,0,0
455,608,3042,337,13,8,-21,horses,0,10000,0,0,0,0,0,0,0,0,0,0,0,horses,0,1,0,0,0,0
455,608,3042,337,13,8,-21,household_appliances,0,52000,0,0,0,0,0,0,0,0,0,0,0,household_appliances,0,1,0,0,0,0
455,608,3042,337,13,8,-21,industrial_chemicals,0,30000,0,0,0,0,0,0,0,0,0,0,0,industrial_chemicals,0,1,0,0,0,0
455,608,3042,337,13,8,-21,industrial_machinery,0,52000,0,0,0,0,0,0,0,0,0,0,0,industrial_machinery,0,1,0,0,0,0
455,608,3042,337,13,8,-21,insulated_cable,0,26000,0,0,0,0,0,0,0,0,0,0,0,insulated_cable,0,1,0,0,0,0
455,608,3042,337,13,8,-21,iron_ore,0,10000,0,0,0,0,0,0,0,0,0,0,0,iron_ore,0,1,0,0,0,0
455,608,3042,337,13,8,-21,jewelry,0,60000,0,0,0,0,0,0,0,0,0,0,0,jewelry,0,1,0,0,0,0
455,608,3042,337,13,8,-21,latex,0,10000,0,0,0,0,0,0,0,0,0,0,0,elastomer,0,1,0,0,0,0
455,608,3042,337,13,8,-21,lead,0,36000,0,0,0,0,0,0,0,0,0,0,0,lead,0,1,0,0,0,0
455,608,3042,337,13,8,-21,lead_ore,0,10000,0,0,0,0,0,0,0,0,0,0,0,lead_ore,0,1,0,0,0,0
455,608,3042,337,13,8,-21,leather,0,24000,0,0,0,0,0,0,0,0,0,0,0,leather,0,1,0,0,0,0
455,608,3042,337,13,8,-21,lime,0,22000,0,0,0,0,0,0,0,0,0,0,0,lime,0,1,0,0,0,0
455,608,3042,337,13,8,-21,limestone,0,10000,0,0,0,0,0,0,0,0,0,0,0,limestone,0,1,0,0,0,0
455,608,3042,337,13,8,-21,livestock_products,0,16000,0,0,0,0,0,0,0,0,0,0,0,livestock_products,0,1,0,0,0,0
455,608,3042,337,13,8,-21,logs,0,100000,27,0,0,0,0,0,135,135,0,65535,71949,logs,0,1,0,0,0,0
455,608,3042,337,13,8,-21,lubricants,0,30000,0,0,0,0,0,0,0,0,0,0,0,lubricants,0,1,0,0,0,0
455,608,3042,337,13,8,-21,lumber,0,18000,0,0,0,0,0,0,0,0,0,0,0,lumber,0,1,0,0,0,0
455,608,3042,337,13,8,-21,machine_parts,0,52000,0,0,0,0,0,0,0,0,0,0,0,machine_parts,0,1,0,0,0,0
455,608,3042,337,13,8,-21,manganese_ore,0,10000,0,0,0,0,0,0,0,0,0,0,0,manganese_ore,0,1,0,0,0,0
455,608,3042,337,13,8,-21,manuscripts,0,24000,0,0,0,0,0,0,0,0,0,0,0,manuscripts,0,1,0,0,0,0
455,608,3042,337,13,8,-21,meat,0,16000,0,0,0,0,0,0,0,0,0,0,0,meat,0,1,0,0,0,0
455,608,3042,337,13,8,-21,medicinal_herbs,0,10000,0,0,0,0,0,0,0,0,0,0,0,medicinal_herbs,0,1,0,0,0,0
455,608,3042,337,13,8,-21,natural_gas,0,10000,0,0,0,0,0,0,0,0,0,0,0,natural_gas,0,1,0,0,0,0
455,608,3042,337,13,8,-21,nuclear_fuel,0,30000,0,0,0,0,0,0,0,0,0,0,0,nuclear_fuel,0,1,0,0,0,0
455,608,3042,337,13,8,-21,oceanic_vessels,0,120000,0,0,0,0,0,0,0,0,0,0,0,oceanic_vessels,0,1,0,0,0,0
455,608,3042,337,13,8,-21,packaging,0,18000,0,0,0,0,0,0,0,0,0,0,0,packaging,0,1,0,0,0,0
455,608,3042,337,13,8,-21,paper,0,18000,0,0,0,0,0,0,0,0,0,0,0,paper,0,1,0,0,0,0
455,608,3042,337,13,8,-21,petrochemicals,0,30000,0,0,0,0,0,0,0,0,0,0,0,petrochemicals,0,1,0,0,0,0
455,608,3042,337,13,8,-21,pharmaceuticals,0,30000,0,0,0,0,0,0,0,0,0,0,0,pharmaceuticals,0,1,0,0,0,0
455,608,3042,337,13,8,-21,phosphate_rock,0,10000,0,0,0,0,0,0,0,0,0,0,0,phosphate_rock,0,1,0,0,0,0
455,608,3042,337,13,8,-21,plastics,0,30000,0,0,0,0,0,0,0,0,0,0,0,plastics,0,1,0,0,0,0
455,608,3042,337,13,8,-21,potatoes,0,10000,0,0,0,0,0,0,0,0,0,0,0,starchy_staple,0,1,0,0,0,0
455,608,3042,337,13,8,-21,pottery,0,11000,0,0,0,0,0,0,0,0,0,0,0,pottery,0,1,0,0,0,0
455,608,3042,337,13,8,-21,precision_tools,0,52000,0,0,0,0,0,0,0,0,0,0,0,tools,0,1,0,0,0,0
455,608,3042,337,13,8,-21,prepared_staples,0,16000,0,0,0,0,0,0,0,0,0,0,0,prepared_staples,0,1,0,0,0,0
455,608,3042,337,13,8,-21,printed_materials,0,18000,0,0,0,0,0,0,0,0,0,0,0,printed_materials,0,1,0,0,0,0
455,608,3042,337,13,8,-21,processed_food,0,160000,43,0,0,0,0,0,215,215,1600,64622,72019,processed_food,0,1,0,0,0,0
455,608,3042,337,13,8,-21,radio_equipment,0,65000,0,0,0,0,0,0,0,0,0,0,0,radio_equipment,0,1,0,0,0,0
455,608,3042,337,13,8,-21,railway_equipment,0,52000,0,0,0,0,0,0,0,0,0,0,0,railway_equipment,0,1,0,0,0,0
455,608,3042,337,13,8,-21,rare_earth_metals,0,36000,0,0,0,0,0,0,0,0,0,0,0,rare_earth_metals,0,1,0,0,0,0
455,608,3042,337,13,8,-21,rare_earth_ore,0,10000,0,0,0,0,0,0,0,0,0,0,0,rare_earth_ore,0,1,0,0,0,0
455,608,3042,337,13,8,-21,raw_hide,1644010,2400,0,0,0,0,0,1644010,0,0,2400,0,-32768,raw_hide,0,1,0,0,0,0
455,608,3042,337,13,8,-21,raw_stone,127991,1000,0,0,0,0,0,127991,0,0,1000,0,-32768,raw_stone,0,1,0,0,0,0
455,608,3042,337,13,8,-21,reactor_components,0,130000,0,0,0,0,0,0,0,0,0,0,0,reactor_components,0,1,0,0,0,0
455,608,3042,337,13,8,-21,refined_fuel,0,30000,0,0,0,0,0,0,0,0,0,0,0,refined_fuel,0,1,0,0,0,0
455,608,3042,337,13,8,-21,rice_grain,0,10000,0,0,0,0,0,0,0,0,0,0,0,starchy_staple,0,1,0,0,0,0
455,608,3042,337,13,8,-21,salt,0,10000,0,0,0,0,0,0,0,0,0,0,0,salt,0,1,0,0,0,0
455,608,3042,337,13,8,-21,saltpeter,0,10000,0,0,0,0,0,0,0,0,0,0,0,saltpeter,0,1,0,0,0,0
455,608,3042,337,13,8,-21,scientific_instruments,0,58000,0,0,0,0,0,0,0,0,0,0,0,scientific_instruments,0,1,0,0,0,0
455,608,3042,337,13,8,-21,semiconductors,0,52000,0,0,0,0,0,0,0,0,0,0,0,processor_component,0,1,0,0,0,0
455,608,3042,337,13,8,-21,silica_sand,0,10000,0,0,0,0,0,0,0,0,0,0,0,silica_sand,0,1,0,0,0,0
455,608,3042,337,13,8,-21,silver,0,10000,0,0,0,0,0,0,0,0,0,0,0,precious_metal,0,1,0,0,0,0
455,608,3042,337,13,8,-21,soap,0,30000,0,0,0,0,0,0,0,0,0,0,0,soap,0,1,0,0,0,0
455,608,3042,337,13,8,-21,spices,0,10000,0,0,0,0,0,0,0,0,0,0,0,spices,0,1,0,0,0,0
455,608,3042,337,13,8,-21,stainless_steel,0,36000,0,0,0,0,0,0,0,0,0,0,0,ferrous_stock,0,1,0,0,0,0
455,608,3042,337,13,8,-21,steam_engines,0,80000,0,0,0,0,0,0,0,0,0,0,0,prime_mover,0,1,0,0,0,0
455,608,3042,337,13,8,-21,steel,0,36000,0,0,0,0,0,0,0,0,0,0,0,ferrous_stock,0,1,0,0,0,0
455,608,3042,337,13,8,-21,sulfur,0,10000,0,0,0,0,0,0,0,0,0,0,0,sulfur,0,1,0,0,0,0
455,608,3042,337,13,8,-21,synthetic_fiber,0,24000,0,0,0,0,0,0,0,0,0,0,0,spinnable_fiber,0,1,0,0,0,0
455,608,3042,337,13,8,-21,synthetic_rubber,0,30000,0,0,0,0,0,0,0,0,0,0,0,elastomer,0,1,0,0,0,0
455,608,3042,337,13,8,-21,telecom_equipment,0,52000,0,0,0,0,0,0,0,0,0,0,0,telecom_equipment,0,1,0,0,0,0
455,608,3042,337,13,8,-21,tin,0,36000,0,0,0,0,0,0,0,0,0,0,0,tin,0,1,0,0,0,0
455,608,3042,337,13,8,-21,tin_ore,0,10000,0,0,0,0,0,0,0,0,0,0,0,tin_ore,0,1,0,0,0,0
455,608,3042,337,13,8,-21,tools,0,52000,0,0,0,0,0,0,0,0,0,0,0,tools,0,1,0,0,0,0
455,608,3042,337,13,8,-21,vegetables,0,10000,0,0,0,0,0,0,0,0,0,0,0,vegetables,0,1,0,0,0,0
455,608,3042,337,13,8,-21,wheat_grain,0,10000,0,0,0,0,0,0,0,0,0,0,0,starchy_staple,0,1,0,0,0,0
455,608,3042,337,13,8,-21,wire,0,36000,0,0,0,0,0,0,0,0,0,0,0,wire,0,1,0,0,0,0
